id,type,text1,text2,text3,text4,text5,notes
planet_aka_mainyu,CUSTOM,모항성에 조석 고정된 뜨거운 가스 거성인 아카 마이뉴의 낮 쪽은 시속 수천 킬로미터의 기화된 금속 바람이 부는 영원한 지옥의 소용돌이다. 매초 50만 톤의 이온화 기체가 대기에서 폭발하여 복잡한 소용돌이 자기권과 인근 위성들에 피해를 주는 방사선 환경을 만들어낸다.,,,,,
toxic_cold,PLANET,"에탄과 메탄 구름이 점점이 박힌 두꺼운 질소 안개에 감싸인 얼어붙은 세계. 표면은 침식된 물얼음, 바람에 쓸린 유기물 사구, 탄화수소 바다로 이루어져 있다. 액체 에탄이 여러 기상 현상에서 물의 역할을 한다.",,,,,
slipstream,TERRAIN,하이퍼공간의 흐름. 구지구에서 고대 뱃사람들이 항해하던 해류와 유사하다.,,,,,
nebula,TERRAIN,"항성간 수소, 헬륨, 먼지 구름으로 내부에 숨은 함대를 도울 수 있는 상당한 센서 노이즈를 유발한다. (비교적) 두꺼운 매질은 드라이브 필드 작동도 방해한다.",,,,,
event_horizon,TERRAIN,블랙홀의 사건 지평선 근처 중력 변동은 극단적이다.,,,,,
pulsar_beam,TERRAIN,강렬한 방사선과 결합된 상대론적 자기화 제트. 주로 중성자별에서 방출된다.,,,,,
corona,TERRAIN,항성을 둘러싸는 고온 플라즈마 후광. 대부분의 함선은 코로나의 극단적인 방사선 충격에 장시간 노출을 견딜 수 있도록 설계되지 않아 안에 머물면 피해를 받는다.,,,,,
corona_aka_mainyu,TERRAIN,고에너지 이온의 폭풍과 예외적으로 강한 자기 변동. 대부분의 함선은 그러한 극단적인 방사선 충격에 장시간 노출을 견딜 수 있도록 설계되지 않아 안에 머물면 피해를 받는다.,,,,,
asteroid_belt,TERRAIN,소행성이 풍부한 궤도 구역.,,,,,
ring,TERRAIN,먼지 또는 얼음의 밀집된 원반으로 내부에 숨은 함대를 도울 수 있는 상당한 센서 노이즈를 유발한다. 매질의 밀도는 함선의 속도를 의미 있게 늦출 만큼 충분하지 않다.,,,,,
debris_field,TERRAIN,"전투, 살바지 작업 이후 남겨진 잔해, 또는 중력적으로 안정적인 위치에 단순히 모여든 것.",,,,,
asteroid_field,TERRAIN,소행성이 풍부한 공간 구역.,,,,,
magnetic_field,TERRAIN,고에너지 대전 입자를 포획하는 강한 자기장. 내부에 숨어 있는 함대에 대한 어떠한 센서 판독값도 얻기가 극도로 어렵다.,,,,,
hyperspace_normal,TERRAIN,이 위상적으로 이국적인 준 시공간 매질은 성간 여행에 유클리드 기하학이 부과하는 제약을 우회하기 위해 우주선이 사용한다.,,,,,
hyperspace_deep,TERRAIN,이 하이퍼공간 구역은 특히 혼돈스러워 하이퍼공간 보정 장비의 성능도 저해한다.,,,,,
hyperspace_storm,TERRAIN,이 하이퍼공간 구역은 격렬하게 변동하는 공명 폭포를 일으키는 혼돈스러운 위상 이동을 겪고 있다. 소위 '하이퍼공간 폭풍'에 장시간 노출될 경우에 대한 오래되고 엄중한 경고가 전해져 왔다.,,,,,
hyperspace_abyssal,TERRAIN,"심연 하이퍼공간은 센서를 거의 투과하지 못하며 드라이브 필드에 엄청난 압력을 가한다. 오랜 우주 여행자들의 이야기에 단골로 등장하는 소재로, 도크사이드 술집의 편안함 속에서는 웃어넘기기 쉽지만 막상 그 속에 있으면 그렇지 않다.",,,,,
stellar_mirror,CUSTOM,항성 거울,항성 에너지를 반사하고 집중시키는 초경량 궤도 거울 배열은 흔한 테라포밍 도구였습니다. 그 운용 기술은 도메인 확장기의 전성기에 에리다니-유토피아 테라포밍 코퍼레이션에 의해 정점에 이르렀습니다.,,,,
stellar_shade,CUSTOM,항성 차양,"이벤타이드 궤도에 항성 차양과 거울을 신중하게 배치한 덕분에, 세심하게 유지되는 영토의 넓은 구획마다 이상적인 환경이 조성되었습니다. 인구 대부분은 거대하고 밝은 귀족 소유 플랜테이션을 둘러싼 반그림자의 호와 고리 위에 세워진 임대 도시 구역에 정착했습니다.",,,,
kite,SHIP,"친숙한 민간 설계인 '카이트'급 항공 셔틀은 파브리크 오르비탈의 항공 공학 명성을 일상적으로 상기시켜 줍니다 — 우주 여행 시대에도 귀중한 전문 분야입니다. 이 소형 우주/항공기는 효율적인 대기권 비행을 위해 유선형으로 설계되었고, 부드러운 착륙을 보장하기 위해 델타급 AI 서브시스템이 조율하는 영리하게 분산된 단발 기동 스러스터 그리드를 자랑합니다.",,,,,
gryphon,SHIP,그리폰은 고도로 기동성 있는 중화력 지원 플랫폼을 제공하기 위해 설계된 전용 미사일 순양함입니다. 최전선 순양함이 아니므로 호위 함선이 제공될 때 가장 잘 작동합니다. 알타이르 엑소테크가 설계한 '순양함 학파' 함선들 중 하나인 그리폰은 게이트 시스템 붕괴 직전에 유행했던 전력 투사 전략의 핵심 구성 요소였습니다.,,,,,
hammer,WEAPON,"이 단순 발사 로켓은 소행성 채굴자들이 개척한 민간 응용 덕분에 붕괴 이전 퍼시언 구역에서 유비쿼터스하게 사용되었습니다. 절박하게 장비가 부족한 이들의 최후 공격 무기인 해머는 가난한 독립 민병대, 해적, 특히 루딕 패스가 가장 자주 사용합니다. 이로 인해 '루드의 해머'라는 약간 신성모독적인 별명이 붙었습니다.",,,,,
hammer_single,WEAPON,"이 단순 발사 로켓은 소행성 채굴자들이 개척한 응용 덕분에 붕괴 이전 퍼시언 구역에서 유비쿼터스하게 사용되었습니다. 절박하게 장비가 부족한 이들의 최후 공격 무기인 해머는 가난한 독립 민병대, 해적, 특히 루딕 패스가 자주 사용합니다. 이로 인해 '루드의 해머'라는 약간 신성모독적인 별명이 붙었습니다.",,,,,
hammerrack,WEAPON,"이 단순 발사 로켓은 소행성 채굴자들이 개척한 응용 덕분에 붕괴 이전 퍼시언 구역에서 유비쿼터스하게 사용되었습니다. 절박하게 장비가 부족한 이들의 최후 공격 무기인 해머는 가난한 독립 민병대, 해적, 특히 루딕 패스가 자주 사용합니다. 이로 인해 '루드의 해머'라는 약간 신성모독적인 별명이 붙었습니다. 해머 일제 발사대는 양보다 수량이 우선인 생생한 예시를 제공합니다.",,,,,
jackhammer,WEAPON,"이 단순 발사 로켓은 소행성 채굴자들이 개척한 응용 덕분에 붕괴 이전 퍼시언 구역에서 유비쿼터스하게 사용되었습니다. 절박하게 장비가 부족한 이들의 최후 공격 무기인 해머는 가난한 독립 민병대, 해적, 특히 루딕 패스가 자주 사용합니다. 이로 인해 '루드의 해머'라는 약간 신성모독적인 별명이 붙었습니다. 이 3발 탑재 포대는 어느 영리한 우주인이 민간 랙 사이클러를 선체를 뒤흔드는 원투쓰리 일제 발사로 개조하는 방법을 알아냈을 때 이름을 얻었습니다. 그 개조는 구역 전반에 순식간에 퍼진 것처럼 보였습니다.",,,,,
squall,WEAPON,"방어막 의존 적의 방어막을 비활성화하여 직후 스콜 일제 발사 후 즉시 고피해 대장갑 투사체를 배치할 기회를 여는 전투 첫 라운드에 사용하기 위한 중거리 대방어막 미사일입니다. 교체 가능한 미사일 포드는 인상적인 20발 스콜 일제 발사의 신속한 재장전을 위해 설계되었지만, 포드의 높은 질량과 까다로운 미사일 자동 장전 메커니즘으로 과정이 불편하고 타이밍이 원래 도메인 군수 사양보다 다소 낮습니다. 그럼에도 스콜은 방어막 의존 전투원에게 배치될 때 공포스러운 무기 시스템입니다.",,,,,
locust,WEAPON,"대량의 탄환을 발사하여 단 한 번의 일제 발사로 적 전투기 비행대를 압도하고 무력화하도록 설계된 크고 단거리 유도 미사일 시스템입니다. 로커스트는 더 큰 목표물에도 사용할 수 있지만, 방어막과 장갑이 이미 뚫리지 않으면 상대적인 효과가 거의 없습니다. 로커스트는 일제 발사당 30발의 소형 미사일을 발사합니다. 견고한 저전력 개별 추적 시스템이 분산 무리 지능 시스템으로 조율되어 탁월한 목표물 추적을 가능하게 하고, 화학 마이크로 스러스터가 짧은 시간 기동성을 제공합니다. 로커스트는 전투기 조종사들의 악몽에 정당하게 자리 잡았습니다.",,,,,
forgevats,SHIP_SYSTEM,전투 중 사전 배합된 원료를 미사일 탄약으로 빠르게 변환하는 고정 구조 나노 공장 시스템. 이 과정에서 엄청난 플럭스가 발생하므로 화력을 받는 동안 통합 미사일 나노 공장을 작동시키는 것은 바람직하지 않습니다.,특별한,사용 시 일부 미사일 탄약을 보충하고 대량의 플럭스를 생성합니다.,,"재장전되는 미사일의 양은 스킬이나 선체 개조로 인한 보정이 적용되기 전, 각 무기의 기본 탄약 용량과 같습니다.",
forgevats_station,SHIP_SYSTEM,전투 중 사전 배합된 원료를 미사일 탄약으로 빠르게 변환하는 고정 구조 나노 공장 시스템.,특수,사용 시 일부 미사일 탄약을 보충한다.,,"재장전되는 미사일의 양은 스킬이나 선체 개조로 인한 보정이 적용되기 전, 각 무기의 기본 탄약 용량과 같습니다.",
starliner,SHIP,"더 문명화된 시대의 여객 정기선인 음베이-고골 440 '스타라이너'는 도메인 성계들 사이를 속도와 편안함으로 여행하기 위해 제작되었습니다. 스타라이너는 1등 개인 객실, 두 등급의 식사 서비스, 무중력 극장, 그리고 임원급 승객의 전용 소형 착륙/발진 격납고를 갖추고 있습니다. 스타라이너는 승객 안전을 보장하고 선체 도금의 정비 일정을 연장하기 위한 전방 방어막을 갖추고 있습니다.",,,,,
nebula,SHIP,"항성간 수소, 헬륨, 먼지 구름으로 내부에 숨은 함대를 도울 수 있는 상당한 센서 노이즈를 유발한다. (비교적) 두꺼운 매질은 드라이브 필드 작동도 방해한다.",,,,,
mudskipper,SHIP,"주로 행성 간 페리로 사용되지만 성간 여행도 가능한 머드스키퍼는 내장 방어막 발생기가 없어 민간 함선 기준으로는 내구성 있는 장갑에 의존해야 합니다. 전투에서 머드스키퍼에게 희망은 거의 없지만, 일반적으로 항상 인기 있는 살라만더 미사일 공격을 막기 위한 후방 포탑이 장착됩니다.",,,,,
scarab,SHIP,"스캐럽은 트라이-타키온 코퍼레이션이 개발한 희귀한 실험 선체입니다. 제한된 수의 시제품만 생산되었습니다. 도메인은 총인과적 위반 기술을 금지했으며, 이 금지는 현재 헤게모니 교리에 의해 루딕의 지지를 받으며 지속됩니다. 그럼에도 이 기술의 소수 변방 사례들이 구지구 게이트 시스템부터 일반 FTL 초공간 여행까지 성간 인류 문명의 기반을 형성합니다.",,,,,
centurion,SHIP,탄탄한 중전투 프리깃인 센투리온은 XIV 전투단의 후계 국가가 실천하는 도메인 시대 교리에 따라 전선의 빈틈을 채우고 유지하는 것을 믿을 수 있습니다. 센투리온은 다수의 하이브리드 무기 슬롯과 전투에서 마주할 강력한 화력을 가볍게 흘려버릴 수 있는 통합 감쇠 필드 덕분에 다용도성으로 높이 평가됩니다.,,,,,
wayfarer,SHIP,"중형 프리깃으로서 상당한 장갑과 무장을 갖추고 있지만, 안전이 보장된 전용 항로에서의 대규모 무역에 맞는 냉혹한 경제성을 추구하지 않습니다. 웨이페러는 프론티어의 고독한 항로를 위한 우주선입니다 — 필요의 냉엄한 법칙이 지배하고 악당이 돌아다니는 세계들 사이에서, 차가운 우주 공간에서 찾을 수 있는 최고의 위안은 자신의 포탑 호가 서로 교차하는 것입니다.",,,,,
ionpulser,WEAPON,"이온 캐논의 향상된 화력 버전으로, 전자기 펄스(EMP)를 전달하여 적 시스템과 엔진을 빠르게 비활성화하고 큰 피해를 입히며 충격 지점 근처 모듈로 아킹이 발생합니다. 이온 펄서의 비표준 이득 매질은 세 개의 회전 선형 가속기 장치 중 하나를 통해 고도로 이온화된 중입자 물질을 집속 볼트로 투사합니다. 이온 볼트가 목표물에 충격하면 센서, 연료 점화기, 조준 모듈, 컴퓨터 등 모든 종류의 전자 장치를 교란하는 국부 자기장이 생성됩니다.",,,,,
ionbeam,WEAPON,"장거리 지원 무기인 이온 빔은 목표물의 하드 플럭스 수준이 올라갈수록 방어막을 통과하는 더 교란적인 EMP 아크를 발사할 수 있습니다 — 발사 함선에 상당한 플럭스 비용이 따릅니다. 이온 펄서를 체르나보그 시험장에 인도한 후, 발사 시험과 전술 시뮬레이션에서 무기 시스템이 원래 입찰에서 설명된 역할에 부적합하다는 결론을 내렸습니다. 큰 위약금이 인도 수수료에서 공제되었고, 엔지니어들이 최전선보다는 전투 후방에 배치될 전투 플랫폼에 장착하기에 충분한 사거리를 가진 충전 에너지 무기를 생산하기 위해 돌아갔습니다. 6개월 후 이온 빔을 납품했습니다. 장거리 이온 빔은 일반 공간으로 투사된 회절 기하학으로 가장 잘 이해되는 첨단 이득 패턴을 사용합니다. 제조가 어렵지만, 이 독특한 구조는 고플럭스 목표물에 작동하면 방어막을 완전히 통과하는 충전을 구축할 수 있습니다.",,,,,
